#Thorlabs FTS
[SpectrumHeader]
#Date;20210318
#Time;14591637
#GMTTime;14591637
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;5.000000
#TriggerMode;0
#InterferometerSerial;M00456108
#Source;
#AirMeasureOpt;0
#WnrMin;13472.320313
#WnrMax;31131.585938
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.212171631e+02;9.840406710e-04
3.213247986e+02;-4.668124529e-05
3.214324646e+02;3.118307213e-04
3.215401001e+02;-3.379722184e-04
3.216477661e+02;2.222027251e-04
3.217554321e+02;-9.653681191e-04
3.218630981e+02;4.238656838e-04
3.219707642e+02;-1.839241013e-03
3.220784607e+02;5.359007046e-04
3.221861267e+02;-5.172281526e-04
3.222938232e+02;-8.085191366e-04
3.224015503e+02;-2.377009019e-03
3.225092468e+02;4.238656838e-04
3.226169739e+02;1.880320488e-03
3.227246704e+02;2.670167014e-04
3.228323975e+02;-1.503136009e-03
3.229401550e+02;9.168196120e-04
3.230478821e+02;-1.659985050e-03
3.231556396e+02;1.813099487e-03
3.232633972e+02;-1.811232214e-04
3.233711548e+02;6.255286862e-04
3.234789124e+02;-1.279066084e-03
3.235867004e+02;-7.412981358e-04
3.236944885e+02;-4.276002001e-04
3.238022766e+02;7.375636487e-04
3.239100647e+02;-1.077403082e-03
3.240178528e+02;-2.707512176e-04
3.241256714e+02;-2.511451021e-03
3.242334900e+02;1.163296634e-03
3.243413086e+02;-1.099810121e-03
3.244491272e+02;-3.827862092e-04
3.245569763e+02;-1.587162260e-04
3.246647949e+02;1.028854633e-03
3.247726440e+02;-6.740771350e-04
3.248804932e+02;-6.068561925e-04
3.249883728e+02;-1.010182081e-03
3.250962219e+02;1.633843523e-03
3.252041016e+02;3.118307213e-04
3.253119812e+02;1.656250563e-03
3.254198608e+02;-4.500071809e-04
3.255277710e+02;-8.981471183e-04
3.256356506e+02;-8.533331566e-04
3.257435608e+02;-5.620421725e-04
3.258514709e+02;-7.637051749e-04
3.259593811e+02;-6.068561925e-04
3.260673218e+02;-1.435915008e-03
3.261752625e+02;1.140889595e-03
3.262831726e+02;-1.587162260e-04
3.263911438e+02;-3.379722184e-04
3.264990845e+02;-4.500071809e-04
3.266070557e+02;3.342377022e-04
3.267149963e+02;-2.063310938e-03
3.268229675e+02;2.670167014e-04
3.269309387e+02;9.840406710e-04
3.270389404e+02;-1.139022352e-04
3.271469116e+02;-5.172281526e-04
3.272549133e+02;-2.427424624e-05
3.273629150e+02;1.773887197e-04
3.274709473e+02;-8.085191366e-04
3.275789490e+02;-6.964841741e-04
3.276869812e+02;-2.427424624e-05
3.277950134e+02;-8.981471183e-04
3.279030457e+02;4.238656838e-04
3.280110779e+02;-5.172281526e-04
3.281191406e+02;-1.189438044e-03
3.282271729e+02;-2.018496860e-03
3.283352356e+02;7.599706296e-04
3.284432983e+02;-1.503136009e-03
3.285513916e+02;-2.427424624e-05
3.286594543e+02;-3.827862092e-04
3.287675476e+02;1.701064524e-03
3.288756409e+02;-4.724141909e-04
3.289837341e+02;1.101677335e-04
3.290918579e+02;-1.144624082e-03
3.291999512e+02;8.271916304e-04
3.293080750e+02;-9.653681191e-04
3.294161987e+02;8.271916304e-04
3.295243530e+02;-4.500071809e-04
3.296324768e+02;5.359007046e-04
3.297406311e+02;1.101677335e-04
3.298487854e+02;1.745878486e-03
3.299569397e+02;-4.500071809e-04
3.300650940e+02;-1.435915008e-03
3.301732788e+02;1.773887197e-04
3.302814636e+02;-4.500071809e-04
3.303896484e+02;-1.346287085e-03
3.304978333e+02;-1.867249694e-06
3.306060181e+02;1.028854633e-03
3.307142334e+02;-6.964841741e-04
3.308224487e+02;5.134936655e-04
3.309306641e+02;3.118307213e-04
3.310388794e+02;1.997957297e-04
3.311470947e+02;-9.149523976e-05
3.312553406e+02;-8.309261175e-04
3.313635864e+02;8.776073810e-05
3.314718323e+02;-1.256659045e-03
3.315800781e+02;1.275331597e-03
3.316883545e+02;-4.051931901e-04
3.317966003e+02;9.392266511e-04
3.319048767e+02;3.118307213e-04
3.320131531e+02;4.238656838e-04
3.321214600e+02;-7.412981358e-04
3.322297363e+02;4.238656838e-04
3.323380432e+02;-6.908823707e-05
3.324463501e+02;-4.276002001e-04
3.325546570e+02;1.275331597e-03
3.326629944e+02;6.479356671e-04
3.327713013e+02;7.151566679e-04
3.328796387e+02;1.521808561e-03
3.329879761e+02;-1.122217043e-03
3.330963135e+02;1.101677335e-04
3.332046814e+02;-4.051931901e-04
3.333130188e+02;9.616336320e-04
3.334213867e+02;-6.068561925e-04
3.335297546e+02;-1.772020012e-03
3.336381226e+02;-1.587162260e-04
3.337465210e+02;7.375636487e-04
3.338549194e+02;1.101677335e-04
3.339633179e+02;-4.051931901e-04
3.340717163e+02;-5.172281526e-04
3.341801147e+02;1.118482556e-03
3.342885132e+02;-4.948211717e-04
3.343969421e+02;1.549817243e-04
3.345053711e+02;1.549817243e-04
3.346138000e+02;7.151566679e-04
3.347222595e+02;1.006447594e-03
3.348306885e+02;1.275331597e-03
3.349391479e+02;-2.707512176e-04
3.350476074e+02;1.297738519e-03
3.351560669e+02;1.997957297e-04
3.352645569e+02;-3.603791993e-04
3.353730164e+02;-7.861121558e-04
3.354815063e+02;6.255286862e-04
3.355899963e+02;1.208110596e-03
3.356984863e+02;5.134936655e-04
3.358070068e+02;-1.099810121e-03
3.359154968e+02;2.222027251e-04
3.360240173e+02;3.566447122e-04
3.361325378e+02;-1.099810121e-03
3.362410583e+02;-4.668124529e-05
3.363496094e+02;1.544215484e-03
3.364581604e+02;8.271916304e-04
3.365667114e+02;4.294674363e-05
3.366752625e+02;-5.396351917e-04
3.367838135e+02;3.342377022e-04
3.368923645e+02;-7.861121558e-04
3.370009460e+02;7.599706296e-04
3.371095276e+02;7.151566679e-04
3.372181091e+02;6.479356671e-04
3.373267212e+02;-7.861121558e-04
3.374353027e+02;-3.155652084e-04
3.375439148e+02;-1.435915008e-03
3.376525269e+02;-6.068561925e-04
3.377611389e+02;8.776073810e-05
3.378697510e+02;4.462726938e-04
3.379783936e+02;-1.811232214e-04
3.380870361e+02;-8.533331566e-04
3.381956787e+02;-1.811232214e-04
3.383043213e+02;5.134936655e-04
3.384129639e+02;8.776073810e-05
3.385216370e+02;-6.964841741e-04
3.386303101e+02;-4.948211717e-04
3.387389832e+02;-3.827862092e-04
3.388476563e+02;-1.587162260e-04
3.389563599e+02;1.835506526e-03
3.390650330e+02;1.773887197e-04
3.391737366e+02;8.271916304e-04
3.392824402e+02;-2.259372122e-04
3.393911438e+02;5.134936655e-04
3.394998779e+02;-2.264973940e-03
3.396085815e+02;-3.155652084e-04
3.397173157e+02;-4.276002001e-04
3.398260498e+02;4.014587030e-04
3.399348145e+02;-6.908823707e-05
3.400435486e+02;1.768285525e-03
3.401523132e+02;-2.035302168e-04
3.402610779e+02;-8.981471183e-04
3.403698425e+02;-1.054996159e-03
3.404786072e+02;-3.603791993e-04
3.405874023e+02;-1.279066084e-03
3.406961670e+02;-2.427424624e-05
3.408049622e+02;-2.483442076e-04
3.409137878e+02;3.566447122e-04
3.410225830e+02;7.599706296e-04
3.411313782e+02;-8.085191366e-04
3.412402039e+02;-4.948211717e-04
3.413490295e+02;6.479356671e-04
3.414578552e+02;-1.139022352e-04
3.415667114e+02;8.776073810e-05
3.416755371e+02;-2.483442076e-04
3.417843933e+02;3.790516930e-04
3.418932495e+02;8.776073810e-05
3.420021057e+02;-5.844491534e-04
3.421109924e+02;-6.068561925e-04
3.422198486e+02;2.053974640e-05
3.423287354e+02;1.325747289e-04
3.424376221e+02;9.840406710e-04
3.425465088e+02;-8.309261175e-04
3.426554260e+02;-6.908823707e-05
3.427643127e+02;-1.234252122e-03
3.428732300e+02;-5.844491534e-04
3.429821472e+02;-2.427424624e-05
3.430910645e+02;6.031216471e-04
3.432000122e+02;-2.175346017e-03
3.433089294e+02;1.723471563e-03
3.434178772e+02;-1.122217043e-03
3.435268250e+02;4.686796747e-04
3.436357727e+02;-5.396351917e-04
3.437447510e+02;-1.211845083e-03
3.438536987e+02;1.325747289e-04
3.439626770e+02;-6.908823707e-05
3.440716553e+02;4.686796747e-04
3.441806641e+02;2.731786342e-03
3.442896423e+02;-1.256659045e-03
3.443986511e+02;-6.740771350e-04
3.445076599e+02;-6.964841741e-04
3.446166687e+02;1.549817243e-04
3.447256775e+02;1.185703557e-03
3.448346863e+02;4.014587030e-04
3.449437256e+02;-2.259372122e-04
3.450527649e+02;7.375636487e-04
3.451618042e+02;2.670167014e-04
3.452708435e+02;8.776073810e-05
3.453799133e+02;-5.172281526e-04
3.454889526e+02;3.118307213e-04
3.455980225e+02;-5.172281526e-04
3.457070923e+02;-2.259372122e-04
3.458161926e+02;1.073668594e-03
3.459252625e+02;8.271916304e-04
3.460343628e+02;-1.099810121e-03
3.461434631e+02;1.096075634e-03
3.462525635e+02;8.047846495e-04
3.463616638e+02;4.686796747e-04
3.464707947e+02;-4.668124529e-05
3.465798950e+02;1.325747289e-04
3.466890259e+02;-1.811232214e-04
3.467981567e+02;1.185703557e-03
3.469073181e+02;-4.276002001e-04
3.470164490e+02;6.255286862e-04
3.471256104e+02;1.185703557e-03
3.472347717e+02;1.325747289e-04
3.473439331e+02;4.294674363e-05
3.474530945e+02;-4.668124529e-05
3.475622864e+02;-1.391101046e-03
3.476714783e+02;1.006447594e-03
3.477806702e+02;-7.637051749e-04
3.478898621e+02;3.118307213e-04
3.479990540e+02;8.776073810e-05
3.481082458e+02;-2.483442076e-04
3.482174683e+02;-1.189438044e-03
3.483266907e+02;1.773887197e-04
3.484359131e+02;2.053974640e-05
3.485451660e+02;-1.391101046e-03
3.486543884e+02;-4.051931901e-04
3.487636414e+02;5.134936655e-04
3.488728943e+02;-1.139022352e-04
3.489821472e+02;3.118307213e-04
3.490914001e+02;-1.363092306e-04
3.492006836e+02;1.230517635e-03
3.493099365e+02;-6.068561925e-04
3.494192200e+02;-1.234252122e-03
3.495285339e+02;6.535374268e-05
3.496378174e+02;-1.077403082e-03
3.497471008e+02;6.927496288e-04
3.498564148e+02;9.392266511e-04
3.499657288e+02;4.294674363e-05
3.500750427e+02;1.925134449e-03
3.501843567e+02;6.927496288e-04
3.502937012e+02;-6.068561925e-04
3.504030457e+02;-1.547950087e-03
3.505123901e+02;3.566447122e-04
3.506217346e+02;-1.363092306e-04
3.507310791e+02;6.479356671e-04
3.508404541e+02;-1.256659045e-03
3.509497986e+02;4.238656838e-04
3.510591736e+02;-8.309261175e-04
3.511685486e+02;9.392266511e-04
3.512779541e+02;-1.363092306e-04
3.513873291e+02;-6.908823707e-05
3.514967346e+02;4.462726938e-04
3.516061401e+02;-6.964841741e-04
3.517155457e+02;-1.363092306e-04
3.518249512e+02;-1.811232214e-04
3.519343872e+02;6.255286862e-04
3.520438232e+02;8.720056503e-04
3.521532288e+02;-4.948211717e-04
3.522626953e+02;-5.396351917e-04
3.523721313e+02;-2.035302168e-04
3.524815674e+02;6.479356671e-04
3.525910339e+02;-3.603791993e-04
3.527005005e+02;-1.301473123e-03
3.528099670e+02;2.446097205e-04
3.529194336e+02;-4.500071809e-04
3.530289307e+02;-4.948211717e-04
3.531384277e+02;-1.867249694e-06
3.532478943e+02;-6.292631733e-04
3.533574219e+02;6.031216471e-04
3.534669189e+02;-9.149523976e-05
3.535764160e+02;7.599706296e-04
3.536859436e+02;-2.259372122e-04
3.537954712e+02;-1.391101046e-03
3.539049988e+02;-4.051931901e-04
3.540145264e+02;1.566622523e-03
3.541240845e+02;-7.861121558e-04
3.542336121e+02;1.163296634e-03
3.543431702e+02;8.776073810e-05
3.544527283e+02;4.686796747e-04
3.545623169e+02;-3.379722184e-04
3.546718750e+02;1.297738519e-03
3.547814636e+02;-3.379722184e-04
3.548910217e+02;6.255286862e-04
3.550006409e+02;3.790516930e-04
3.551102295e+02;-6.068561925e-04
3.552198181e+02;2.053974640e-05
3.553294373e+02;-2.707512176e-04
3.554390564e+02;-2.108125016e-03
3.555486755e+02;-9.149523976e-05
3.556582947e+02;-9.429611382e-04
3.557679138e+02;5.134936655e-04
3.558775635e+02;-1.189438044e-03
3.559872131e+02;-1.139022352e-04
3.560968628e+02;-6.516701542e-04
3.562065125e+02;6.255286862e-04
3.563161621e+02;8.495986112e-04
3.564258423e+02;1.101677335e-04
3.565355225e+02;-5.172281526e-04
3.566452026e+02;-4.668124529e-05
3.567548828e+02;-3.379722184e-04
3.568645630e+02;7.823776687e-04
3.569742737e+02;5.359007046e-04
3.570839844e+02;2.053974640e-05
3.571936951e+02;-9.429611382e-04
3.573034058e+02;-4.500071809e-04
3.574131165e+02;6.927496288e-04
3.575228577e+02;7.151566679e-04
3.576325989e+02;-1.363092306e-04
3.577423401e+02;-1.363092306e-04
3.578520813e+02;-6.964841741e-04
3.579618225e+02;1.185703557e-03
3.580715942e+02;-1.032589120e-03
3.581813354e+02;6.255286862e-04
3.582911072e+02;3.566447122e-04
3.584008789e+02;-1.867249694e-06
3.585106812e+02;-1.363092306e-04
3.586204529e+02;7.375636487e-04
3.587302551e+02;-7.188911550e-04
3.588400574e+02;-1.189438044e-03
3.589498596e+02;-2.483442076e-04
3.590596619e+02;7.599706296e-04
3.591694946e+02;-4.051931901e-04
3.592792969e+02;-6.740771350e-04
3.593891296e+02;-1.615171088e-03
3.594989624e+02;3.790516930e-04
3.596087952e+02;-5.620421725e-04
3.597186584e+02;-6.516701542e-04
3.598285217e+02;-1.391101046e-03
3.599383545e+02;3.790516930e-04
3.600482178e+02;-6.964841741e-04
3.601581116e+02;4.238656838e-04
3.602679749e+02;-2.707512176e-04
3.603778687e+02;1.997957297e-04
3.604877625e+02;-6.516701542e-04
3.605976563e+02;1.997957297e-04
3.607075500e+02;-6.516701542e-04
3.608174438e+02;1.773887197e-04
3.609273682e+02;-1.811232214e-04
3.610372620e+02;5.583076854e-04
3.611471863e+02;-5.172281526e-04
3.612571411e+02;-6.292631733e-04
3.613670654e+02;2.053974640e-05
3.614770203e+02;1.028854633e-03
3.615869446e+02;-1.144624082e-03
3.616968994e+02;-2.483442076e-04
3.618068542e+02;6.031216471e-04
3.619168396e+02;1.051261555e-03
3.620267944e+02;-1.363092306e-04
3.621367798e+02;-5.396351917e-04
3.622467651e+02;-9.429611382e-04
3.623567505e+02;-2.483442076e-04
3.624667358e+02;2.446097205e-04
3.625767517e+02;1.409773598e-03
3.626867371e+02;6.703426479e-04
3.627967529e+02;-6.908823707e-05
3.629067688e+02;-4.948211717e-04
3.630168152e+02;-4.500071809e-04
3.631268311e+02;-1.189438044e-03
3.632368774e+02;1.118482556e-03
3.633468933e+02;3.790516930e-04
3.634569397e+02;-3.155652084e-04
3.635670166e+02;-3.379722184e-04
3.636770630e+02;1.006447594e-03
3.637871399e+02;-1.054996159e-03
3.638971863e+02;-1.811232214e-04
3.640072632e+02;6.927496288e-04
3.641173706e+02;1.773887197e-04
3.642274475e+02;-1.032589120e-03
3.643375549e+02;-1.099810121e-03
3.644476318e+02;-6.964841741e-04
3.645577393e+02;1.140889595e-03
3.646678467e+02;1.549817243e-04
3.647779846e+02;-1.139022352e-04
3.648880920e+02;2.222027251e-04
3.649982300e+02;2.395681338e-03
3.651083679e+02;-1.122217043e-03
3.652185059e+02;-3.155652084e-04
3.653286438e+02;-5.620421725e-04
3.654388123e+02;-3.155652084e-04
3.655489502e+02;1.096075634e-03
3.656591187e+02;8.720056503e-04
3.657692871e+02;-8.757401374e-04
3.658794556e+02;1.521808561e-03
3.659896545e+02;-8.533331566e-04
3.660998230e+02;-6.068561925e-04
3.662100220e+02;1.163296634e-03
3.663202209e+02;4.014587030e-04
3.664304199e+02;-7.412981358e-04
3.665406494e+02;3.566447122e-04
3.666508484e+02;-7.412981358e-04
3.667610779e+02;4.686796747e-04
3.668713074e+02;-3.603791993e-04
3.669815369e+02;-2.483442076e-04
3.670917664e+02;2.894237114e-04
3.672020264e+02;-2.427424624e-05
3.673122864e+02;2.222027251e-04
3.674225464e+02;8.720056503e-04
3.675328064e+02;-2.931581985e-04
3.676430664e+02;-2.035302168e-04
3.677533264e+02;-3.379722184e-04
3.678636169e+02;1.499401522e-03
3.679739075e+02;-8.085191366e-04
3.680841980e+02;9.616336320e-04
3.681944885e+02;-1.659985050e-03
3.683048096e+02;2.894237114e-04
3.684151001e+02;6.535374268e-05
3.685254211e+02;1.773887197e-04
3.686357422e+02;-1.839241013e-03
3.687460632e+02;1.006447594e-03
3.688563843e+02;3.342377022e-04
3.689667358e+02;-1.189438044e-03
3.690770874e+02;-9.653681191e-04
3.691874390e+02;-1.363092306e-04
3.692977905e+02;2.670167014e-04
3.694081421e+02;-4.500071809e-04
3.695185242e+02;1.773887197e-04
3.696288757e+02;4.910866846e-04
3.697392578e+02;-8.533331566e-04
3.698496399e+02;-1.234252122e-03
3.699600220e+02;3.790516930e-04
3.700704346e+02;-3.603791993e-04
3.701808167e+02;1.997957297e-04
3.702912292e+02;4.686796747e-04
3.704016418e+02;-1.503136009e-03
3.705120544e+02;-5.172281526e-04
3.706224976e+02;-2.483442076e-04
3.707329102e+02;-4.276002001e-04
3.708433533e+02;-1.884054975e-03
3.709537964e+02;-1.256659045e-03
3.710642395e+02;-1.811232214e-04
3.711746826e+02;1.325747289e-04
3.712851563e+02;-2.040904015e-03
3.713956299e+02;1.925134449e-03
3.715060730e+02;-4.948211717e-04
3.716165771e+02;8.720056503e-04
3.717270508e+02;-1.234252122e-03
3.718375244e+02;-1.032589120e-03
3.719480286e+02;1.118482556e-03
3.720585327e+02;6.703426479e-04
3.721690369e+02;6.535374268e-05
3.722795410e+02;-9.149523976e-05
3.723900452e+02;-1.794427051e-03
3.725005798e+02;-4.668124529e-05
3.726111145e+02;-6.964841741e-04
3.727216187e+02;1.275331597e-03
3.728321838e+02;-2.035302168e-04
3.729427185e+02;6.927496288e-04
3.730532532e+02;-4.948211717e-04
3.731638184e+02;1.275331597e-03
3.732743835e+02;-5.172281526e-04
3.733849487e+02;-2.483442076e-04
3.734955139e+02;-3.379722184e-04
3.736061096e+02;1.633843523e-03
3.737166748e+02;-4.276002001e-04
3.738272705e+02;1.006447594e-03
3.739378662e+02;2.670167014e-04
3.740484619e+02;1.992355566e-03
3.741590881e+02;-6.068561925e-04
3.742696838e+02;4.910866846e-04
3.743803101e+02;-1.951275975e-03
3.744909363e+02;-5.172281526e-04
3.746015625e+02;6.703426479e-04
3.747121887e+02;-8.981471183e-04
3.748228455e+02;-9.429611382e-04
3.749334717e+02;-6.908823707e-05
3.750441284e+02;-3.155652084e-04
3.751547852e+02;-6.068561925e-04
3.752654419e+02;1.230517635e-03
3.753761292e+02;-1.587162260e-04
3.754867859e+02;-3.603791993e-04
3.755974731e+02;-1.587162260e-04
3.757081604e+02;-9.429611382e-04
3.758188477e+02;1.432180521e-03
3.759295349e+02;-7.188911550e-04
3.760402527e+02;3.566447122e-04
3.761509705e+02;5.359007046e-04
3.762616882e+02;1.185703557e-03
3.763724060e+02;-2.427424624e-05
3.764831238e+02;-1.811232214e-04
3.765938416e+02;6.479356671e-04
3.767045898e+02;-7.412981358e-04
3.768153381e+02;-2.444230020e-03
3.769260864e+02;6.703426479e-04
3.770368347e+02;-3.827862092e-04
3.771475830e+02;-8.309261175e-04
3.772583618e+02;1.140889595e-03
3.773691101e+02;2.053974640e-05
3.774798889e+02;-1.144624082e-03
3.775906677e+02;6.479356671e-04
3.777014771e+02;-1.279066084e-03
3.778122559e+02;-3.379722184e-04
3.779230652e+02;-4.724141909e-04
3.780338745e+02;1.101677335e-04
3.781446838e+02;-4.724141909e-04
3.782554932e+02;4.686796747e-04
3.783663025e+02;-8.757401374e-04
3.784771423e+02;-6.964841741e-04
3.785879822e+02;2.446097205e-04
3.786988220e+02;5.134936655e-04
3.788096619e+02;1.997957297e-04
3.789205017e+02;6.703426479e-04
3.790313416e+02;2.222027251e-04
3.791422119e+02;1.997957297e-04
3.792530823e+02;-7.861121558e-04
3.793639526e+02;1.230517635e-03
3.794748230e+02;2.446097205e-04
3.795857239e+02;-1.346287085e-03
3.796965942e+02;-2.931581985e-04
3.798074951e+02;1.432180521e-03
3.799183960e+02;-6.068561925e-04
3.800292969e+02;4.910866846e-04
3.801401978e+02;2.894237114e-04
3.802511292e+02;1.773887197e-04
3.803620300e+02;2.894237114e-04
3.804729614e+02;-4.500071809e-04
3.805838928e+02;1.364959520e-03
